ID,PARENT_PRODUCT_ID,PRIMARY_ITEM_NUMBER,ALTERNATE_ITEM_NUMBERS,OPTION1_NAME,OPTION2_NAME,OPTION3_NAME,OPTION1_VALUE,OPTION2_VALUE,OPTION3_VALUE,PRODUCT_NAME,PRODUCT_DESCRIPTION,SORT_ORDER,IMAGE_URL,ADDITIONAL_IMAGE_URLS,WEBSITE_CATEGORY,METRIC_VERSION,IMPERIAL_VERSION,UOM,VENDOR_NAME,WARNING_BADGES,PRODUCT_BADGE,MINIMUM_ORDER_QUANTITTY,FEATURES,DOCUMENTS,ATTTRIBUTE_NAMES,ATTRIBUTE_VALUES,PACKAGE_DISPLAY,STATUS,ISTAXABLE,TAXCODE,MINIMUM_ORDER_INCREMENT
100000007937672,,604.9008,F9249,,,,,,,2 Laminated Padlock (Keyed Alike 6 Pk),"<p>The Master No.5 Padlocks are designed for more than 3,000 key codes, which provides maximum pick resistance.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTD427788857A9463F95F8AE02C339C442/native/6049007.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Security>Locks & Accessories>Padlocks,,,EA,,,,,,,Application|Manufacturer|Model,||,,Active,,,
100000007997283,,692.03.10,F41075,,,,,,,M10 x 6.7 Inch L-Handle Long Arm Wrench Hex Key,"<p>Hex keys have hexagonal (six-sided) tips that fit into the hexagonal-shaped (six-sided) indentation in the bolt or screwhead. The hex key is then turned to rotate the faster to tighten or loosen it. The hex key can be L-shaped with two arms of unequal length, one long and one short. The short end can reach fasteners in tight spaces while the long end extends the reach of the tool. Rotating a fastener using the long end as a handle provides more torque on the fastener compared to using the short end. T-shaped hex keys have one long arm with the drive tip at the end and a handle that can provide more torque when rotating fasteners compared to L-shaped keys.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT3B604B27287E46F2843BD8DA5D5DC7B4/native/692_01_732.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Shop Supplies>Tools>Hex & Torx Keys,,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|||External Hex|Hex|Long|M10|Black|Steel,,Active,,,
100000007913361,,865.3225,F44419,,,,,,,Oil Dri 43 Lb. Industrial Oil Absorbent,"Highly absorbent, nonflammable, mineral granules. Multi-purpose, may be used to absorb liquids including most types of oils, mixtures of soluble oils, acids, paints, inks, and water.",,,,Safety>Facility & Equipment>Spill Control,,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,||||||||,,Active,,,
100000008008614,,692.30.14,F43231,,,,,,,"Magnetic Nut Driver - 1/4""",<p>Magnetic nut drivers are made from S2 modified shock resistant steel for professional performance and durability.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE207871452344806A2CB05498DBA996F/native/692_30_14.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,"Shop Supplies>Tools>Hex Bits, Power Bits & Nut Setters",,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|||Internal Hex|Hex|2-9/16 Inch|1/4 Inch||Steel,,Active,,,
100000008006693,,692.322,F44184,,,,,,,1/4 Inch Drive 32-Piece Tamper Driver Bit Set,<p>Made from S2 modified shock resistant steel for professional performance and durability. Proprietary precision CNC machined tips for excellent fit in fastener recess. Case includes convenient belt clip design.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTCD41AEC6F297497CBEE17ACD80CD6EDC/native/692_322.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT23754E94D9B849FEBD2FDD18E997B7F7/native/692_322_A.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,"Shop Supplies>Tools>Hex Bits, Power Bits & Nut Setters",,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|||||||Blue|Steel,,Active,,,
100000008038764,,748.32.4807,F41961,,,,,,,#2 Phillips® Drive 1/4 Inch Shank 6 Inch Length Alloy76™ Steel Shockwave™ Power Driver Bit,"<p>Driver bits are engineered to be the most durable, best fitting driver bits on the market. the optimized Shockzone&trade; geometry is unique for each tip type to provide up to 30x longer life and absorbs 3x more torque vs other impact bits. the Precise Fit Custom Machined Tip&trade; prevents stripping and reduces wobble while the Custom Alloy76&trade; Steel and proprietary heat treat process maximizes resistance to wear and shock. Shockwave&trade; driver bits are built to deliver extreme durability for the most demanding applications.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTAEEC165B1E8D49A79B2F5698F0DF069B/native/748_32_4661.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,"Shop Supplies>Tools>Hex Bits, Power Bits & Nut Setters",,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|1/4 Inch||Phillips|Hex|6 Inch|#2||Steel,,Active,,,
100000008006694,,692.46.2,F4996,,,,,,,Phillips® Drive 1/4 Inch Shank #2 Tip 6 Inch Length Gunmetal Gray Steel Power Bit,<p>Phillips insert bits are tested to outperform all leading brands and are made from S2 modified impact resistant steel.</p>,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT86FB2B679F654B45BE218E179D737C2C/native/692_2_1.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTC4217B6008EE4066A27AE02DB093AEBB/native/692_2_1_A.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,"Shop Supplies>Tools>Hex Bits, Power Bits & Nut Setters",,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|1/4 Inch||Phillips|Hex|6 Inch|#2||Steel,,Active,,,
100000008024944,,748.32.4713,F41950,,,,,,,#3 Milwaukee Shockwave Phillips Insert Bit 1/4 Inch Shank,,,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTAEEC165B1E8D49A79B2F5698F0DF069B/native/748_32_4661.JPG?channelToken=b2919ea283384f7f97e84cde8c787cbf,,"Shop Supplies>Tools>Hex Bits, Power Bits & Nut Setters",,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|1/4 Inch||Phillips|Hex|1 Inch|#3||Steel,,Active,,,
100000007996329,,692.01.12,F4552,,,,,,,1/2 Inch x 8.3 Inch L-Handle Long Arm Wrench Hex Key,"<p>Hex keys have hexagonal (six-sided) tips that fit into the hexagonal-shaped (six-sided) indentation in the bolt or screwhead. The hex key is then turned to rotate the faster to tighten or loosen it. The hex key can be L-shaped with two arms of unequal length, one long and one short. The short end can reach fasteners in tight spaces while the long end extends the reach of the tool. Rotating a fastener using the long end as a handle provides more torque on the fastener compared to using the short end. T-shaped hex keys have one long arm with the drive tip at the end and a handle that can provide more torque when rotating fasteners compared to L-shaped keys.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONT3B604B27287E46F2843BD8DA5D5DC7B4/native/692_01_732.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Shop Supplies>Tools>Hex & Torx Keys,,,EA,,,,,,,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,|||External Hex|Hex|Long|1/2 Inch|Black|Steel,,Active,,,
100000007983077,,686.660.035.3,F42063,,,,,,,Star-Alloys 0.035 Inch 521Al Aluminum Solid Mig Wire - 3 Lb,"<p>521AL Aluminum Solid Wire is an excellent general purpose, high tensile strength aluminum welding wire.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTE3140A1E5D4A4DB38FF96CA14F5E076B/native/6866600301.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Shop Supplies>Welding>Mig Wire,,,EA,,,,,,SDS|https://chemmanagement.ehs.com/9/610003B0-D0A0-4364-9756-B22EE75E34EA/ebinder/pdf/?ProductID=133100922,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,||Star-Alloys|||||Aluminum|Aluminum,,Active,,,
100000007982309,,686.611.030.11,F41830,,,,,,,Star-Alloys 0.030 Inch 220Ms Mild Steel Solid Mig Wire - 11 Lb,"<p>The Star-Alloys 220MS is a mild steel welding wire that produces high-quality welds when used on dirty, oily, or rusted steel, sheet metal, galvanized steel, and construction work.</p>",,https://WinzerCE-caccteonh.ocecdn.oraclecloud.com/content/published/api/v1.1/assets/CONTCEA17CAB49B74AE3AED9919E76FB2B0B/native/68661103033.jpg?channelToken=b2919ea283384f7f97e84cde8c787cbf,,Shop Supplies>Welding>Mig Wire,,,EA,,,,,,SDS|https://chemmanagement.ehs.com/9/610003B0-D0A0-4364-9756-B22EE75E34EA/ebinder/pdf/?ProductID=133131225,Teeth Per Inch|Arbor Size|Brand|Drive Type|Head Style|Length|Diameter|Color|Material,||Star-Alloys||||||,,Active,,,
